episode,step,scenario,scenario_template,scenario_variant,ball_x,ball_y,ball_controller,ball_controller_team,last_goal,reward_p0,actions
3,32,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.01993233965817443,"[{""move_vx"": 0.0, ""move_vy"": 5.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9964295280364037, 0.08442847615411744]}, {""move_vx"": 3.220025996951177, ""move_vy"": 0.35921105071890985, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [-0.21784420283588005, -0.9759834882199337]}, {""move_vx"": 4.777392886579816, ""move_vy"": 0.9954482443887136, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.76125627733548, ""move_vy"": -1.6756867567843727, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 1.5316812161243918, ""move_vy"": -3.257906176084834, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.9031248247196615, ""move_vy"": -0.979472793505664, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.1915385069364088, -0.9814850059274899]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9747983133395104, -0.22308792436659466]}, {""move_vx"": 3.7128522843653715, ""move_vy"": -5.089668743099383, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.1502623557676848, ""move_vy"": -6.8063093589575425, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.2511356251949923, -0.967951784113088]}, {""move_vx"": 3.093459194994215, ""move_vy"": 5.965644157080251, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.433287622593401, ""move_vy"": -3.382216079757967, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,33,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.02067594752773981,"[{""move_vx"": 5.174461514521582, ""move_vy"": 0.8873826878720497, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9961515138271378, 0.08764778007638521]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.33261002386499516, -0.943064372533287]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9843873985103059, 0.1760154073369434]}, {""move_vx"": 6.862707589311583, ""move_vy"": -1.159674326526715, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.580984657455427, ""move_vy"": -3.391840144841436, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.00483363768320015, -0.9999882078331925]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9999643198077942, -0.00844618437953534]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9834987704047743, 0.1809147394459781]}, {""move_vx"": -0.0, ""move_vy"": 5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.466764033455334, ""move_vy"": 1.056465365939572, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.173280577071438, ""move_vy"": -2.622435522733668, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.7477366828548041, 0.6639948643061718]}, {""move_vx"": 0.05971747170494387, ""move_vy"": -5.699687168921919, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.705210801255684, ""move_vy"": -1.8575709174175472, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.817731664861564, ""move_vy"": 7.392382899655115, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9974313963241421, -0.0716279868987561]}, {""move_vx"": 3.7731117690123646, ""move_vy"": -0.7136018347372595, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,34,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.021057373550786254,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.931196168642389, ""move_vy"": 0.6325501338210766, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.999516679239114, 0.03108668250360951]}, {""move_vx"": -5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.8, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.1591128261161985, ""move_vy"": 4.003749012097052, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.041380502808705, ""move_vy"": 0.7710269942746829, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.6141984407518937, ""move_vy"": 4.407671679114333, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.3814101504118685, ""move_vy"": -2.6533798810279907, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.921499101405666, -0.3883803049062946]}, {""move_vx"": -0.0, ""move_vy"": 5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.176325047197443, ""move_vy"": -0.6391863535356189, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.542661228485605, -0.8399515650991671]}, {""move_vx"": -5.959322259095354, ""move_vy"": 0.697479900965357, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [-0.38106132481388, 0.9245496243666793]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.9963988845479752, -0.08478826587167446]}, {""move_vx"": 4.922083177729017, ""move_vy"": 2.3166133021108677, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,35,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.02144675126028588,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.9995343310356973, 0.030507636870616545]}, {""move_vx"": 5.441917966814991, ""move_vy"": 2.006372059827439, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.2135037636221324, ""move_vy"": 0.41351367714550097, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.06322682876631115, -0.9979991153999583]}, {""move_vx"": 5.185767831005978, ""move_vy"": 1.8021964384893148, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9961488349289646, 0.0876782067666264]}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 2.3213627953231213, ""move_vy"": -2.82964216332907, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.1012193308819755, ""move_vy"": -4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.3561769761631, ""move_vy"": -1.4463132967467676, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.338083545341324, ""move_vy"": 0.815391968905875, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.441224408603911, ""move_vy"": -3.2612307113144943, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9464349079355344, -0.3228945971053589]}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.373151607387115, ""move_vy"": -0.58560958774515, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 2.241116605185624, ""move_vy"": -6.842323900690557, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,36,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.021844065989016514,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9863049553622864, 0.16493183636578537]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9959905737887874, 0.08945808159429755]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.3928132753233265, -0.9196181615796348]}, {""move_vx"": 5.394769637699153, ""move_vy"": -0.23761430125175284, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.313351365237939, ""move_vy"": -4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.998168547596859, 0.06049390397227047]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.039820561838806875, -0.9992067280499062]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [-0.9546255249073645, -0.29780864706773097]}, {""move_vx"": -0.0, ""move_vy"": -5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9700100406684444, 0.24306465306419897]}, {""move_vx"": -0.0, ""move_vy"": 5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.8, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -7.161113684318849, ""move_vy"": -2.2290021983527324, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 2.9378362614355136, ""move_vy"": 2.0806532870698575, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 6.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9974742899340535, -0.07102809957195183]}]"
3,37,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.02224930148753839,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9865854787407257, 0.16324542489818952]}, {""move_vx"": -3.6935037164461755, ""move_vy"": -3.265414261100463, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.936055456998552, ""move_vy"": 0.21643847032754274, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 2.8052013770343347, ""move_vy"": 1.6212480483518472, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.713777475234157, ""move_vy"": -2.8531389580556863, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.41736522641503, ""move_vy"": -3.899466618563281, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9961956485779675, 0.08714470272736174]}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -2.137948067241413, ""move_vy"": 4.723706496150951, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 2.6253225591657485, ""move_vy"": -5.726926004440376, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.904933127399984, ""move_vy"": -0.9703767390731334, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.22312329270042042, 0.9747901314317148]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.9564723470758246, 0.2918227792548677]}, {""move_vx"": -4.825080975941744, ""move_vy"": -0.5815441304020419, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.4205378199948235, ""move_vy"": -3.2892165301170757, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.8436886799920891, -0.5368322521116651]}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.1764198122668326, ""move_vy"": 5.921887973969007, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.6194845600608305, ""move_vy"": -2.1611021260827985, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [-0.012278594906425334, -0.9999245048343074]}]"
3,38,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.02301289367127676,"[{""move_vx"": 5.181025041099939, ""move_vy"": 0.8482213882562492, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9954061701860741, 0.09574198574097155]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.8, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.908920328451367, ""move_vy"": 1.0414703798064502, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": -4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 1.589323114594802, ""move_vy"": 3.2301783290423263, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 5.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.839976522364709, ""move_vy"": 1.2869814192518787, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.24193264255477526, -0.970292954431756]}, {""move_vx"": -5.0438143620417915, ""move_vy"": -3.4129220151156328, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9880107310344026, 0.1543850566116373]}, {""move_vx"": 6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9983726039810842, -0.05702721177541678]}, {""move_vx"": -6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,39,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.02500348628973201,"[{""move_vx"": 3.5355339059327373, ""move_vy"": -3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.925691291615888, ""move_vy"": 0.6902174535867953, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9992115200148256, 0.03970279362581587]}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9869457563799251, -0.1610529313432892]}, {""move_vx"": -4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.850771294141336, ""move_vy"": 1.574807242786996, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0997668766416435, ""move_vy"": 0.05332964115244585, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.19652312757116575, ""move_vy"": -4.245453881545488, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.278057029181655, ""move_vy"": 2.404602669196331, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9984594363498271, 0.055486291178360514]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.996501468053458, -0.0835751019064419]}, {""move_vx"": -4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.6208744904445345, ""move_vy"": -5.9074122036268095, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.708908423129854, ""move_vy"": -1.8461756732004173, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,40,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,-1,,,-0.02518114751602859,"[{""move_vx"": -3.0770898971576437, ""move_vy"": 2.9315555196534078, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.1012193308819755, ""move_vy"": -4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.1991405123853194, ""move_vy"": 0.5129327265977472, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.9998577394273793, 0.016856815412157267]}, {""move_vx"": 6.1801057915949, ""move_vy"": -3.201232950707459, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.313351365237939, ""move_vy"": -4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.850771294141332, ""move_vy"": 1.5748072427870115, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -2.1273056703156175, ""move_vy"": 4.728508811987455, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.249856839167115, ""move_vy"": -0.03877071382203502, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.841531890342307, ""move_vy"": 1.2786873712636797, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.505248541189401, ""move_vy"": 0.8779724267371801, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.7999356318976405, ""move_vy"": 0.027325186991367524, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.5646576396787357, ""move_vy"": -3.647357387462877, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -7.408367541265355, ""move_vy"": 1.1687986881948096, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.525483399593904, ""move_vy"": 4.525483399593904, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.7734886092561641, ""move_vy"": -3.5159231179522346, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.525483399593904, ""move_vy"": -4.525483399593904, ""kick_power"": 0.0, ""kick_dir"": null}]"
3,41,kickoff_high_press,kickoff_high_press,25,49.42809153990409,38.24341622449087,20,B,,-0.025545865392307108,"[{""move_vx"": 4.162597588102458, ""move_vy"": 2.288073713743419, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8103270547530435, ""move_vy"": -3.12830748741504, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.1012193308819755, ""move_vy"": -4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.9020480511476425, 0.4316354063550574]}, {""move_vx"": 6.099971659715489, ""move_vy"": 0.018594371940115244, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.792462083588537, ""move_vy"": 0.2688999393198469, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.33115601248828, ""move_vy"": -0.859520546880688, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.6166099267971533, ""move_vy"": -4.205031771363352, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.841531890342306, ""move_vy"": 1.2786873712636793, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.951413890198562, 0.3079147539558429]}, {""move_vx"": 3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -2.8377999008786046, ""move_vy"": -2.014272008089618, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 2.774427789578008, ""move_vy"": -6.967966018890827, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.3091162136084153, ""move_vy"": 5.848773365829276, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.5072509210745104, ""move_vy"": -4.493238361874651, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -8.302942618668759, ""move_vy"": -0.5324883764872191, ""kick_power"": 0.0, ""kick_dir"": null}]"
