category,window,episode,entity,team,role,scenario,scenario_variant,possession_pct,dribbles,tackles,blocks,passes,passes_completed,pass_accuracy,shots_on,shots_off,goals,clears,saves,goals_for,goals_against,reward_episode
team,,2047,A,A,,default,0,79.28221859706277,,,,3,0,0.0,,,0,,,0,0,201.5175480520512
team,,2047,B,B,,default,0,15.66068515497539,,,,7,6,85.71428571428571,,,0,,,0,0,21.638058031294598
player,,2047,p0,A,Goalkeeper,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,10.423501267056265
player,,2047,p1,A,Left Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,13.582157936841806
player,,2047,p2,A,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,13.740353726344615
player,,2047,p3,A,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,13.614409040972166
player,,2047,p4,A,Right Fullback,default,0,,0,1,0,0,0,0.0,1,0,0,1,0,,,20.391855830587836
player,,2047,p5,A,Left Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,17.600556033903757
player,,2047,p6,A,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,17.53308704987007
player,,2047,p7,A,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,17.651456531051586
player,,2047,p8,A,Right Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,17.91891887488038
player,,2047,p9,A,Striker,default,0,,3,1,0,3,0,0.0,1,0,0,0,0,,,34.97857348121512
player,,2047,p10,A,Striker,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,24.082678279327364
player,,2047,p11,B,Goalkeeper,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.345233191300328
player,,2047,p12,B,Right Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.4152144691949393
player,,2047,p13,B,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,4.243463874564101
player,,2047,p14,B,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.7749424402039594
player,,2047,p15,B,Left Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.2314918527190342
player,,2047,p16,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.3179507278658882
player,,2047,p17,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.501729091254308
player,,2047,p18,B,Central Midfielder,default,0,,1,0,0,6,6,100.0,0,0,0,0,0,,,2.071776782860163
player,,2047,p19,B,Right Winger,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,3.2300215921207824
player,,2047,p20,B,Striker,default,0,,2,0,0,1,0,0.0,0,0,0,0,0,,,2.155618285190348
player,,2047,p21,B,Left Winger,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,2.3506157240207672
