category,window,episode,entity,team,role,scenario,scenario_variant,possession_pct,dribbles,tackles,blocks,passes,passes_completed,pass_accuracy,shots_on,shots_off,goals,clears,saves,goals_for,goals_against,reward_episode
team,,922,A,A,,default,0,49.49698189134803,,,,2,0,0.0,,,0,,,0,1,-34.18590562020826
team,,922,B,B,,default,0,43.86317907444663,,,,0,0,0.0,,,1,,,1,0,144.5931981864035
player,,922,p0,A,Goalkeeper,default,0,,1,0,0,0,0,0.0,0,0,0,0,0,,,20.899971844532914
player,,922,p1,A,Left Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-9.24861298924369
player,,922,p2,A,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-9.472114708383613
player,,922,p3,A,Center Back,default,0,,2,0,0,2,0,0.0,1,1,0,0,0,,,-4.12830451312706
player,,922,p4,A,Right Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-9.15790093311481
player,,922,p5,A,Left Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-3.8602205239959515
player,,922,p6,A,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-3.9439529209102333
player,,922,p7,A,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-3.4422923997440793
player,,922,p8,A,Right Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-3.2334330410988144
player,,922,p9,A,Striker,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-4.3326436216178275
player,,922,p10,A,Striker,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,-4.266401813505145
player,,922,p11,B,Goalkeeper,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,9.907543575195119
player,,922,p12,B,Right Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,11.403924893731018
player,,922,p13,B,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,11.112203045561872
player,,922,p14,B,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,11.185410431341026
player,,922,p15,B,Left Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,11.36564210916318
player,,922,p16,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,12.017516175238619
player,,922,p17,B,Central Midfielder,default,0,,0,1,0,0,0,0.0,1,0,1,0,0,,,14.095308823890171
player,,922,p18,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,11.65805884164932
player,,922,p19,B,Right Winger,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,15.081699163188933
player,,922,p20,B,Striker,default,0,,1,0,0,0,0,0.0,1,0,0,0,0,,,16.391289315473987
player,,922,p21,B,Left Winger,default,0,,2,0,1,0,0,0.0,1,3,0,0,0,,,20.374601811970148
