category,window,episode,entity,team,role,scenario,scenario_variant,possession_pct,dribbles,tackles,blocks,passes,passes_completed,pass_accuracy,shots_on,shots_off,goals,clears,saves,goals_for,goals_against,reward_episode
team,,1802,A,A,,default,0,41.09589041095902,,,,2,0,0.0,,,0,,,0,0,13.377412522942445
team,,1802,B,B,,default,0,32.19178082191789,,,,0,0,0.0,,,0,,,0,0,14.89031959569006
player,,1802,p0,A,Goalkeeper,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.9810571098863846
player,,1802,p1,A,Left Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.7750881617993903
player,,1802,p2,A,Center Back,default,0,,1,0,0,2,0,0.0,0,0,0,0,0,,,3.494342198880489
player,,1802,p3,A,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.118605708200827
player,,1802,p4,A,Right Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.160214921726915
player,,1802,p5,A,Left Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.9466775154222584
player,,1802,p6,A,Central Midfielder,default,0,,1,0,1,0,0,0.0,0,0,0,0,0,,,-0.11264776216917677
player,,1802,p7,A,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.0840780350064612
player,,1802,p8,A,Right Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.222572848261334
player,,1802,p9,A,Striker,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.3301671655862113
player,,1802,p10,A,Striker,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.3772566203413488
player,,1802,p11,B,Goalkeeper,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.4368900145329342
player,,1802,p12,B,Right Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.615903992768053
player,,1802,p13,B,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.6657435346350455
player,,1802,p14,B,Center Back,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.94970239709555
player,,1802,p15,B,Left Fullback,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.166493756791727
player,,1802,p16,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,0.7903817794147776
player,,1802,p17,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.0979309342937806
player,,1802,p18,B,Central Midfielder,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.0434718476019524
player,,1802,p19,B,Right Winger,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.4018583996213696
player,,1802,p20,B,Striker,default,0,,2,0,0,0,0,0.0,1,0,0,0,0,,,5.2311266767147115
player,,1802,p21,B,Left Winger,default,0,,0,0,0,0,0,0.0,0,0,0,0,0,,,1.4908162622201329
